best_cf_drop_all_matched,best_cf_drop_covered,camc_delta_0.1,camc_delta_0.2,camc_delta_0.3,camc_delta_0.5,camc_flip,input_id,input_idx,input_row_index,k,method,parent_smiles,support,target_label
0.8233333333333334,0.8233333333333334,True,True,True,True,True,13966,398,13966,10,ours_selected_subgraph,Nc1nc(O)c2ncn(C3OC(CO)CC3F)c2n1,True,1
0.8933333333333333,0.8933333333333333,True,True,True,True,True,14004,399,14004,10,ours_selected_subgraph,CC(C)OC(=O)c1cc(NC(=S)OC(C)C)ccc1Cl,True,1
0.6366666666666666,0.6366666666666666,True,True,True,True,True,14012,400,14012,10,ours_selected_subgraph,O=[N+]([O-])c1ccccc1Sc1ccccc1[N+](=O)[O-],True,1
0.6299999999999999,0.6299999999999999,True,True,True,True,True,14016,401,14016,10,ours_selected_subgraph,Cc1ccc(OS(=O)(=O)c2ccccc2[N+](=O)[O-])cc1,True,1
0.9033333333333333,0.9033333333333333,True,True,True,True,True,14017,402,14017,10,ours_selected_subgraph,O=[N+]([O-])c1ccccc1S(=O)(=O)Oc1ccc(Cl)cc1,True,1
0.6375613644206934,0.6375613644206934,True,True,True,True,True,14075,403,14075,10,ours_selected_subgraph,N.O=C(O)c1cc(C(c2ccc(O)c(C(=O)O)c2)c2ccc(O)c(C(=O)O)c2)ccc1O,True,1
0.6998010415618968,0.6998010415618968,True,True,True,True,True,14076,404,14076,10,ours_selected_subgraph,N.O=C(O)c1cc(Cc2ccc(O)c(C(=O)O)c2)ccc1O,True,1
0.5866666666666667,0.5866666666666667,True,True,True,True,True,14250,405,14250,10,ours_selected_subgraph,Cl.c1ccc(CNc2ccc3[nH]c4cnccc4c3c2)cc1,True,1
0.0,0.0,False,False,False,False,True,14309,406,14309,10,ours_selected_subgraph,O=S(=O)(O)OCC1OC2OC3C(COS(=O)(=O)O)OC(OC4C(COS(=O)(=O)O)OC(OC5C(COS(=O)(=O)O)OC(OC6C(COS(=O)(=O)O)OC(OC7C(COS(=O)(=O)O)OC(OC8C(COS(=O)(=O)O)OC(OC1C(OS(=O)(=O)O)C2OS(=O)(=O)O)C(OS(=O)(=O)O)C8OS(=O)(=O)O)C(OS(=O)(=O)O)C7OS(=O)(=O)O)C(OS(=O)(=O)O)C6OS(=O)(=O)O)C(OS(=O)(=O)O)C5OS(=O)(=O)O)C(OS(=O)(=O)O)C4OS(=O)(=O)O)C(OS(=O)(=O)O)C3OS(=O)(=O)O.[NaH],True,1
0.6,0.6,True,True,True,True,True,14328,407,14328,10,ours_selected_subgraph,O=[N+]([O-])c1ccccc1S(=O)c1ccccc1,True,1
0.2866666666666667,0.2866666666666667,True,True,False,False,True,14329,408,14329,10,ours_selected_subgraph,Cc1ccc(S(=O)c2ccccc2[N+](=O)[O-])cc1,True,1
0.47,0.47,True,True,True,False,True,14423,409,14423,10,ours_selected_subgraph,Cc1ccc(C)c(NC(=O)CCC(=NNC(=O)c2c(O)ccc3ccccc23)C(C)C(=O)c2ccc(O)cc2)c1,True,1
0.5433333333333333,0.5433333333333333,True,True,True,True,True,14533,410,14533,10,ours_selected_subgraph,CC[S+](C)c1ccc(-c2c3nc(c(-c4ccc([S+](C)CC)cc4)c4ccc([nH]4)c(-c4ccc([S+](C)CC)cc4)c4nc(c(-c5ccc([S+](C)CC)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1.[O-][Cl+3]([O-])([O-])O,True,1
0.5666666666666667,0.5666666666666667,True,True,True,True,True,14578,411,14578,10,ours_selected_subgraph,CC(=O)NS(=O)(=O)c1ccc(NC(=O)COC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)cc1,True,1
0.3633333333333334,,True,True,True,False,False,14925,412,14925,10,ours_selected_subgraph,COc1cc(-c2ccc(N=Nc3ccc4c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c4c3O)c(OC)c2)ccc1N=Nc1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c2c1O.[NaH],True,1
0.3466666666666667,0.3466666666666667,True,True,True,False,True,15028,413,15028,10,ours_selected_subgraph,Oc1ccc(C2Oc3cc(O)cc(C4c5c(cc(O)cc5C5C(c6ccc(O)cc6)OC(c6ccc(O)cc6)C5c5cc(O)cc(O)c5)OC4c4ccc(O)cc4)c3C2c2cc(O)cc(O)c2)cc1,True,1
0.7047179649196033,0.7047179649196033,True,True,True,True,True,15035,414,15035,10,ours_selected_subgraph,CCCCCC=C(c1cc(Cl)c(OC)c(C(=O)O)c1)c1cc(Cl)c(OC)c(C(=O)O)c1.N,True,1
0.6866666666666666,0.6866666666666666,True,True,True,True,True,15036,415,15036,10,ours_selected_subgraph,CCCCCC=C(c1cc(Cl)c(OC)c(C(=O)OC)c1)c1cc(Cl)c(OC)c(C(=O)OC)c1,True,1
0.61,0.61,True,True,True,True,True,15180,416,15180,10,ours_selected_subgraph,N#CC(C(=NNC(=O)C(=O)NN)C(=O)Nc1nc([N+](=O)[O-])cs1)c1ccc(Cl)cc1,True,1
0.645421075417963,0.645421075417963,True,True,True,True,True,15269,417,15269,10,ours_selected_subgraph,CCCCCCCCCC=C(c1cc(Cl)c(OC)c(C(=O)O)c1)c1cc(Cl)c(OC)c(C(=O)O)c1.N,True,1
0.6433333333333334,0.6433333333333334,True,True,True,True,True,15270,418,15270,10,ours_selected_subgraph,COc1c(Cl)cc(C(=Cc2c(F)c(F)c(F)c(F)c2F)c2cc(Cl)c(OC)c(C(=O)O)c2)cc1C(=O)O.N,True,1
0.7033333333333334,0.7033333333333334,True,True,True,True,True,15278,419,15278,10,ours_selected_subgraph,CC=CCC(C)C(OS(=O)(=O)O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C.[NaH],True,1
0.052988407911802815,,False,False,False,False,False,15282,420,15282,10,ours_selected_subgraph,Cl.Cn1cc(NC(=O)c2cc(NC(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCC(=N)N)n(C)c4)n(C)c3)cn2C)cc1C(=O)NCCC(=N)N,True,1
0.6100177772200611,0.6100177772200611,True,True,True,True,True,15292,421,15292,10,ours_selected_subgraph,CCCCCC=C(c1cc(Br)cc(C(=O)O)c1OC)c1cc(Br)cc(C(=O)O)c1OC.N,True,1
0.4,0.4,True,True,True,False,True,15302,422,15302,10,ours_selected_subgraph,COc1cc(-c2ccc(N=Nc3cc4cc(S(=O)(=O)O)ccc4cc3O)c(OC)c2)ccc1N=Nc1cc2cc(S(=O)(=O)O)ccc2cc1O.[NaH],True,1
0.4766666666666666,0.4766666666666666,True,True,True,False,True,15303,423,15303,10,ours_selected_subgraph,O=S(=O)(O)c1ccc2c(N=Nc3ccc(C=Cc4ccc(N=Nc5c(O)ccc6cc(S(=O)(=O)O)ccc56)cc4S(=O)(=O)O)c(S(=O)(=O)O)c3)c(O)ccc2c1.[NaH],True,1
0.41666666666666663,0.41666666666666663,True,True,True,False,True,15304,424,15304,10,ours_selected_subgraph,COc1cc(-c2ccc(N=Nc3cc(S(=O)(=O)O)c4cccc(S(=O)(=O)O)c4c3N)c(OC)c2)ccc1N=Nc1cc(S(=O)(=O)O)c2cccc(S(=O)(=O)O)c2c1N.[NaH],True,1
0.4033333333333333,,True,True,True,False,False,15305,425,15305,10,ours_selected_subgraph,Nc1c(N=Nc2ccc(C=Cc3ccc(N=Nc4cc(S(=O)(=O)O)c5cccc(S(=O)(=O)O)c5c4N)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)cc(S(=O)(=O)O)c2cccc(S(=O)(=O)O)c12.[NaH],True,1
0.55,0.55,True,True,True,True,True,15307,426,15307,10,ours_selected_subgraph,O=S(=O)(O)c1cc(N=Nc2ccc(O)cc2O)ccc1C=Cc1ccc(N=Nc2ccc(O)cc2O)cc1S(=O)(=O)O.[NaH],True,1
0.21666666666666667,,True,True,False,False,False,15308,427,15308,10,ours_selected_subgraph,CCCc1cc(-c2ccc(N=Nc3cc(S(=O)(=O)O)c4ccccc4c3N)c(CCC)c2)ccc1N=Nc1cc(S(=O)(=O)O)c2ccccc2c1N.[NaH],True,1
0.32666666666666666,,True,True,True,False,False,15310,428,15310,10,ours_selected_subgraph,Nc1c(S(=O)(=O)O)cc(S(=O)(=O)O)c2ccc(N=Nc3ccc(C=Cc4ccc(N=Nc5ccc6c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c6c5O)cc4S(=O)(=O)O)c(S(=O)(=O)O)c3)c(O)c12.[NaH],True,1
0.6266666666666667,0.6266666666666667,True,True,True,True,True,15363,429,15363,10,ours_selected_subgraph,CN1CCC(O)C(CNC23CC4CC(CC(C4)C2)C3)C1.Cl,True,1
0.6799999999999999,0.6799999999999999,True,True,True,True,True,15403,430,15403,10,ours_selected_subgraph,COC(=O)C1=C(O)C(O)=C(C(=O)OC)CC1.[NaH],True,1
0.7266666666666667,0.7266666666666667,True,True,True,True,True,15404,431,15404,10,ours_selected_subgraph,COC(=O)C1=C(O)C(O)=C(C(=O)OC)C1.[NaH],True,1
0.6033333333333334,0.6033333333333334,True,True,True,True,True,15408,432,15408,10,ours_selected_subgraph,CCOC(=O)C(C)=C(O)C(=O)OCC.[NaH],True,1
0.5733333333333334,0.5733333333333334,True,True,True,True,True,15409,433,15409,10,ours_selected_subgraph,CCOC(=O)C(ON)=C(CCC(C(=O)OC)=C(ON)C(=O)OCC)C(=O)OC,True,1
0.5633333333333334,0.5633333333333334,True,True,True,True,True,15431,434,15431,10,ours_selected_subgraph,CCC1(OS(=O)(=O)O)CCC2C3CC=C4CC(O)CCC4(C)C3CCC21C.[NaH],True,1
0.9299999999999999,0.9299999999999999,True,True,True,True,True,15438,435,15438,10,ours_selected_subgraph,O=[N+]([O-])c1ccccc1S(=O)(=O)c1ccccc1[N+](=O)[O-],True,1
0.5866666666666667,0.5866666666666667,True,True,True,True,True,15439,436,15439,10,ours_selected_subgraph,Cc1ccc(S(=O)(=O)c2ccccn2)cc1,True,1
0.16,0.16,True,False,False,False,True,15440,437,15440,10,ours_selected_subgraph,CC(=O)Nc1ccccc1S(=O)(=O)c1ccccc1,True,1
0.5800000000000001,0.5800000000000001,True,True,True,True,True,15442,438,15442,10,ours_selected_subgraph,O=[N+]([O-])c1ccccc1Sc1ccccc1,True,1
0.4666666666666667,0.4666666666666667,True,True,True,False,True,15448,439,15448,10,ours_selected_subgraph,O=S(=O)(c1ccccc1)c1ccccn1,True,1
0.6106961148676429,0.6106961148676429,True,True,True,True,True,15463,440,15463,10,ours_selected_subgraph,Cc1cc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4c(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cccc34)cc2)no1,True,1
0.8230110338715928,0.8230110338715928,True,True,True,True,True,15466,441,15466,10,ours_selected_subgraph,Cc1cc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4c(C(=O)Nc5ccc(S(=O)(=O)NC(=N)N)cc5)cccc34)cc2)no1,True,1
0.8230110338715928,0.8230110338715928,True,True,True,True,True,15471,442,15471,10,ours_selected_subgraph,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)c3cccc4c(Nc5ccc(S(=O)(=O)NC(=N)N)cc5)c5ccccc5nc34)cc2)no1,True,1
0.6466666666666666,0.6466666666666666,True,True,True,True,True,15529,443,15529,10,ours_selected_subgraph,Cn1nc(-c2ccccc2)c(C(=O)C=Cc2ccc(Cl)cc2)c(N2CCCC2)c1=O,True,1
0.03666666666666666,0.03666666666666666,False,False,False,False,True,15593,444,15593,10,ours_selected_subgraph,Cc1cc(C)c(C(=O)O)c(SSc2cc(C)cc(C)c2C(=O)O)c1,True,1
-0.006666666666666667,-0.006666666666666667,False,False,False,False,True,15595,445,15595,10,ours_selected_subgraph,CCCOC(=O)c1cc(OC(C)=O)c2c(OC)ccc(OC)c2c1,True,1
0.13,,True,False,False,False,False,15700,446,15700,10,ours_selected_subgraph,C[N+](C)(C)C.Nc1ccc(C=Cc2ccc(N=Nc3ccc(C=Cc4ccc(N=Nc5ccc(C=Cc6ccc(N=Nc7ccc(C=Cc8ccc(N)cc8S(=O)(O)=[OH+])c(S(=O)(O)=[OH+])c7)cc6S(=O)(=O)[O-])c(S(=O)(O)=[OH+])c5)cc4S(=O)(=O)[O-])c(S(=O)(=O)[O-])c3)cc2S(=O)(O)=[OH+])c(S(=O)(=O)[O-])c1,True,1
0.3166666666666667,0.3166666666666667,True,True,True,False,True,15701,447,15701,10,ours_selected_subgraph,O=S(=O)(O)c1ccc2c(c1)NN(c1ccc(C=Cc3ccc(N=Nc4ccc(C=Cc5ccc(N6Nc7ccc(S(=O)(=O)O)cc7N6)cc5S(=O)(=O)O)c(S(=O)(=O)O)c4)cc3S(=O)(=O)O)c(S(=O)(=O)O)c1)N2.[NaH],True,1
0.5533333333333333,0.5533333333333333,True,True,True,True,True,15702,448,15702,10,ours_selected_subgraph,O=C(O)c1ccccc1N=NNc1ccc(C=Cc2ccc(N=NNc3ccccc3C(=O)O)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1.[NaH],True,1
0.6766056039009931,0.6766056039009931,True,True,True,True,True,15820,449,15820,10,ours_selected_subgraph,CCCCCCCCCC=C(c1cc(Cl)c(O)c(C(=O)O)c1)c1cc(Cl)c(O)c(C(=O)O)c1.N,True,1
0.6766056039009931,0.6766056039009931,True,True,True,True,True,15821,450,15821,10,ours_selected_subgraph,CCCCCCCCCCCCCCCC=C(c1cc(Cl)c(O)c(C(=O)O)c1)c1cc(Cl)c(O)c(C(=O)O)c1.N,True,1
0.4000798263094498,0.4000798263094498,True,True,True,False,True,15822,451,15822,10,ours_selected_subgraph,CCCCCC=C(c1cc(Br)cc(C(=O)O)c1O)c1cc(Br)cc(C(=O)O)c1O.N,True,1
0.1110821740469018,,True,False,False,False,False,15823,452,15823,10,ours_selected_subgraph,Cl.Cn1cc(NC(=O)c2cc(NC(=O)CCCCCC(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCC(=N)N)n(C)c4)n(C)c3)cn2C)cc1C(=O)NCCC(=N)N,True,1
0.7866666666666667,0.7866666666666667,True,True,True,True,True,15837,453,15837,10,ours_selected_subgraph,CC(C)=CCN1Cc2cccc3[nH]c(=S)n(c23)CC1C,True,1
0.61,0.61,True,True,True,True,True,15891,454,15891,10,ours_selected_subgraph,COC(=O)N1CCCCC(CCC#CC[Si](C)(C)C)C1=O,True,1
0.11946371329283323,,True,False,False,False,False,15957,455,15957,10,ours_selected_subgraph,Cl.Cn1cc(NC(=O)c2cc(NC(=O)CCCCCCCC(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCC(=N)N)n(C)c4)n(C)c3)cn2C)cc1C(=O)NCCC(=N)N,True,1
0.6933333333333334,0.6933333333333334,True,True,True,True,True,16193,456,16193,10,ours_selected_subgraph,O=[N+]([O-])c1ccccc1C1SCc2nc3ccccc3n21,True,1
0.7,0.7,True,True,True,True,True,16196,457,16196,10,ours_selected_subgraph,N#Cc1cccc(C2SCc3nc4ccccc4n32)c1,True,1
0.3534326473992747,0.3534326473992747,True,True,True,False,True,16285,458,16285,10,ours_selected_subgraph,Cl.Cn1cc(C(=O)NCCC(=N)N)cc1NC(=O)C1=[N+](C)C=C(NC(=O)c2cccc(C(=O)NC3=CC(C(=O)Nc4cc(C(=O)NCCC(=N)N)cn4C)=[N+](C)C3)c2)C1,True,1
0.11816626057179669,,True,False,False,False,False,16379,459,16379,10,ours_selected_subgraph,Cl.Cn1cc(NC(=O)c2cc(NC(=O)CCCCCCCCCC(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCC(=N)N)n(C)c4)n(C)c3)cn2C)cc1C(=O)NCCC(=N)N,True,1
0.11816626057179691,,True,False,False,False,False,16380,460,16380,10,ours_selected_subgraph,Cl.Cn1cc(NC(=O)c2cc(NC(=O)CCCCCCCCCCC(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCC(=N)N)n(C)c4)n(C)c3)cn2C)cc1C(=O)NCCC(=N)N,True,1
0.023333333333333345,0.023333333333333345,False,False,False,False,True,16400,461,16400,10,ours_selected_subgraph,Oc1ccc(C=Cc2cc(O)cc3c2C(c2cc(O)cc4c2C(c2cc(O)cc5c2C(c2cc(O)cc(O)c2)C(c2ccc(O)cc2)O5)C(c2ccc(O)cc2)O4)C(c2ccc(O)cc2)O3)cc1,True,1
0.5666666666666667,0.5666666666666667,True,True,True,True,True,16416,462,16416,10,ours_selected_subgraph,O=C(O)c1cc(O)cc(O)c1N=Nc1ccc(C=Cc2ccc(N=Nc3c(O)cc(O)cc3C(=O)O)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1.[NaH],True,1
0.3166666666666667,0.3166666666666667,True,True,True,False,True,16417,463,16417,10,ours_selected_subgraph,O=S(=O)(O)c1cc(O)c2c(O)cc(S(=O)(=O)O)c(N=Nc3ccc(C=Cc4ccc(N=Nc5c(S(=O)(=O)O)cc(O)c6c(O)cc(S(=O)(=O)O)cc56)cc4S(=O)(=O)O)c(S(=O)(=O)O)c3)c2c1.[NaH],True,1
0.5433333333333334,0.5433333333333334,True,True,True,True,True,16418,464,16418,10,ours_selected_subgraph,Nc1ccc(N=Nc2ccc(C=Cc3ccc(N=Nc4ccc(N)c5cc(S(=O)(=O)O)ccc45)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)c2ccc(S(=O)(=O)O)cc12.[NaH],True,1
0.5633333333333334,0.5633333333333334,True,True,True,True,True,16419,465,16419,10,ours_selected_subgraph,O=S(=O)(O)c1cc(N=Nc2cc(S(=O)(=O)O)c3ccccc3c2O)ccc1C=Cc1ccc(N=Nc2cc(S(=O)(=O)O)c3ccccc3c2O)cc1S(=O)(=O)O.[NaH],True,1
0.4533333333333333,0.4533333333333333,True,True,True,False,True,16420,466,16420,10,ours_selected_subgraph,Nc1c(N=Nc2ccc(C=Cc3ccc(N=Nc4cc(S(=O)(=O)O)c5ccccc5c4N)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)cc(S(=O)(=O)O)c2ccccc12.[NaH],True,1
0.4433333333333333,0.4433333333333333,True,True,True,False,True,16421,467,16421,10,ours_selected_subgraph,Nc1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)ccc2c1N=Nc1ccc(C=Cc2ccc(N=Nc3c(N)c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)ccc34)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1.[NaH],True,1
0.4666666666666667,0.4666666666666667,True,True,True,False,True,16422,468,16422,10,ours_selected_subgraph,Nc1c(N=Nc2ccc(C=Cc3ccc(N=Nc4ccc5cc(S(=O)(=O)O)ccc5c4N)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)ccc2cc(S(=O)(=O)O)ccc12.[NaH],True,1
0.32666666666666666,,True,True,True,False,False,16423,469,16423,10,ours_selected_subgraph,Nc1c(S(=O)(=O)O)cc(S(=O)(=O)O)c2ccc(N=Nc3ccc(CCc4ccc(N=Nc5ccc6c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c6c5O)cc4S(=O)(=O)O)c(S(=O)(=O)O)c3)c(O)c12.[NaH],True,1
0.35,,True,True,True,False,False,16424,470,16424,10,ours_selected_subgraph,Nc1c(N=Nc2ccc(CCc3ccc(N=Nc4cc(S(=O)(=O)O)c5cccc(S(=O)(=O)O)c5c4N)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)cc(S(=O)(=O)O)c2cccc(S(=O)(=O)O)c12.[NaH],True,1
0.38333333333333336,0.38333333333333336,True,True,True,False,True,16425,471,16425,10,ours_selected_subgraph,O=S(=O)(O)c1ccc2c(N=Nc3ccc(CCc4ccc(N=Nc5c(O)ccc6cc(S(=O)(=O)O)ccc56)cc4S(=O)(=O)O)c(S(=O)(=O)O)c3)c(O)ccc2c1.[NaH],True,1
0.57,0.57,True,True,True,True,True,16426,472,16426,10,ours_selected_subgraph,Nc1ccc(N=Nc2ccc(CCc3ccc(N=Nc4ccc(N)c5cc(S(=O)(=O)O)ccc45)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)c2ccc(S(=O)(=O)O)cc12.[NaH],True,1
0.15333333333333335,0.15333333333333335,True,False,False,False,True,16545,473,16545,10,ours_selected_subgraph,N=c1[nH]c(=O)n(C2OC(CO)CC2F)cc1F,True,1
0.6366666666666666,0.6366666666666666,True,True,True,True,True,16599,474,16599,10,ours_selected_subgraph,COC(=O)c1nc(N)nc(O)c1-c1ccc(Cl)cc1,True,1
0.19333333333333336,0.19333333333333336,True,False,False,False,True,16600,475,16600,10,ours_selected_subgraph,COC(=O)c1nc(S)nc(O)c1-c1ccc(Cl)cc1,True,1
0.6466666666666667,0.6466666666666667,True,True,True,True,True,16954,476,16954,10,ours_selected_subgraph,O=C(CC1OC(O)C(Cl)=C1Cl)c1cccnc1,True,1
0.0,0.0,False,False,False,False,True,17040,477,17040,10,ours_selected_subgraph,CCC(=O)CCC1=Nc2nnc(CCCCc3nnc4n3C(=O)C(CCC(=O)CC)=N4)n2C1=O,True,1
0.6366666666666666,0.6366666666666666,True,True,True,True,True,17176,478,17176,10,ours_selected_subgraph,O=C(O)CC1C(=O)OC2C(COC(=O)c3cc(O)c(O)c(O)c3)OC(OC(=O)c3cc(O)c(O)c(O)c3)C(OC(=O)c3cc(O)c(O)c4c3C1C(O)C(=O)O4)C2OC(=O)c1cc(O)c(O)c(O)c1,True,1
0.79,0.79,True,True,True,True,True,17177,479,17177,10,ours_selected_subgraph,O=C1OCC2OC(O)C(O)C(O)C2OC(=O)c2cc(O)c(O)c(O)c2-c2c(O)c(O)c3oc(=O)c4c(c(O)c(O)c5oc(=O)c2c3c54)-c2c1cc(O)c(O)c2O,True,1
0.8099999999999999,0.8099999999999999,True,True,True,True,True,17178,480,17178,10,ours_selected_subgraph,O=C1OC2C(O)OC3COC(=O)c4cc(O)c(O)c(O)c4-c4c(O)c(O)c5oc(=O)c6c(c(O)c(O)c7oc(=O)c4c5c76)-c4c(cc(O)c(O)c4O)C(=O)OC3C2OC(=O)c2cc(O)c(O)c(O)c2-c2c1cc(O)c(O)c2O,True,1
0.67,0.67,True,True,True,True,True,17179,481,17179,10,ours_selected_subgraph,O=C1OC(C2OC(=O)c3cc(O)c(O)c(O)c3-c3c(O)c(O)c4oc(=O)c5c(c(O)c(O)c6oc(=O)c3c4c65)-c3c(cc(O)c(O)c3O)C(=O)OCC2O)C2OC(=O)c3c(c(O)c(O)c(O)c3C2O)-c2c1cc(O)c(O)c2O,True,1
0.8566666666666667,0.8566666666666667,True,True,True,True,True,17218,482,17218,10,ours_selected_subgraph,CC(C)=CCN1Cc2c(Cl)ccc3[nH]c(=S)n(c23)CC1C,True,1
0.6066666666666667,0.6066666666666667,True,True,True,True,True,17229,483,17229,10,ours_selected_subgraph,COc1c(I)c(OC)c2c(c1I)OC1OCCC21,True,1
0.6366666666666667,0.6366666666666667,True,True,True,True,True,17307,484,17307,10,ours_selected_subgraph,O=C(C=Cc1ccccc1O)c1ccc(O)cc1O,True,1
0.2533333333333333,0.2533333333333333,True,True,False,False,True,17340,485,17340,10,ours_selected_subgraph,O=C(Sc1nnnn1-c1ccccc1)Sc1nnnn1-c1ccccc1,True,1
,,False,False,False,False,False,17428,486,17428,10,ours_selected_subgraph,O=C(O)c1csc(C(=O)O)c1,False,1
0.5706412215870557,0.5706412215870557,True,True,True,True,True,17455,487,17455,10,ours_selected_subgraph,Cl.Cn1cc(NC(=O)c2cc(NC(=O)CCC(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCC(=N)N)n(C)c4)n(C)c3)cn2C)cc1C(=O)NCCC(=N)N,True,1
0.6533333333333333,0.6533333333333333,True,True,True,True,True,17461,488,17461,10,ours_selected_subgraph,CCCCC(C)C=CC(O)=C1C(=O)OC(=CC(=O)O)C1=O,True,1
0.9366666666666666,0.9366666666666666,True,True,True,True,True,17674,489,17674,10,ours_selected_subgraph,Cc1coc(C)c1C(=S)Nc1ccc(Cl)c(C(=O)OC(C)C)c1,True,1
0.6366666666666666,0.6366666666666666,True,True,True,True,True,17682,490,17682,10,ours_selected_subgraph,Nc1nc(S)c2c(ncn2CC(O)CO)n1,True,1
0.9333333333333333,0.9333333333333333,True,True,True,True,True,17753,491,17753,10,ours_selected_subgraph,COC1N(C2CC(N=[N+]=[N-])C(CO)O2)C(=O)NC(=O)C1(C)Br,True,1
0.7166666666666667,0.7166666666666667,True,True,True,True,True,17754,492,17754,10,ours_selected_subgraph,COC1N(C2CC(N=[N+]=[N-])C(CO)O2)C(=O)NC(=O)C1(C)Cl,True,1
0.8766666666666667,0.8766666666666667,True,True,True,True,True,17755,493,17755,10,ours_selected_subgraph,COC1N(C2CC(N=[N+]=[NH2+])C(CO)O2)C(=O)NC(=O)C1(C)I,True,1
0.38,0.38,True,True,True,False,True,17757,494,17757,10,ours_selected_subgraph,COC1N(C2C=CC(CO)O2)C(=O)NC(=O)C1(C)Cl,True,1
0.6333333333333333,0.6333333333333333,True,True,True,True,True,17758,495,17758,10,ours_selected_subgraph,COC1N(C2C=CC(CO)O2)C(=O)NC(=O)C1(C)I,True,1
0.8400000000000001,0.8400000000000001,True,True,True,True,True,17764,496,17764,10,ours_selected_subgraph,CC(C)=CCN1Cc2cc(Cl)cc3[nH]c(=S)n(c23)CC1C,True,1
0.5933333333333333,0.5933333333333333,True,True,True,True,True,17765,497,17765,10,ours_selected_subgraph,O=C1N[Se](=O)c2ccccc21,True,1
0.006666666666666667,0.006666666666666667,False,False,False,False,True,18015,498,18015,10,ours_selected_subgraph,Nc1ncnc2sc(Nc3ccccc3)nc12,True,1
0.6033333333333334,0.6033333333333334,True,True,True,True,True,18050,499,18050,10,ours_selected_subgraph,COc1cccc2c1[OH+][U+2]1(=[O])(=[O])([OH])([OH])([OH])[O+]=C(N)[N-][N+]1=C2,True,1
-0.013333333333333332,-0.013333333333333332,False,False,False,False,True,18085,500,18085,10,ours_selected_subgraph,COc1cccc2c1[OH+][Cu-4]13([S+]=C(Nc4ccccc4)[N-][N+]1=C2)[n+]1cccc2ccc4ccc[n+]3c4c21,True,1
0.71,0.71,True,True,True,True,True,18094,501,18094,10,ours_selected_subgraph,O=S(=O)(O)c1cc(N=Nc2cc(S(=O)(=O)O)c3cccnc3c2O)ccc1C=Cc1ccc(N=Nc2cc(S(=O)(=O)O)c3cccnc3c2O)cc1S(=O)(=O)O.[NaH],True,1
0.22333333333333327,,True,True,False,False,False,18095,502,18095,10,ours_selected_subgraph,Cc1cc(-c2ccc(N=Nc3cc(S(=O)(=O)O)c4cccnc4c3O)c(C)c2)ccc1N=Nc1cc(S(=O)(=O)O)c2cccnc2c1O.[NaH],True,1
0.3533333333333334,,True,True,True,False,False,18096,503,18096,10,ours_selected_subgraph,COc1cc(N=Nc2cc(S(=O)(=O)O)c3cccnc3c2O)ccc1-c1ccc(N=Nc2cc(S(=O)(=O)O)c3cccnc3c2O)cc1OC.[NaH],True,1
0.10333333333333328,,True,False,False,False,False,18097,504,18097,10,ours_selected_subgraph,O=S(=O)(O)c1cc(N=Nc2ccc(S(=O)(=O)c3ccc(N=Nc4cc(S(=O)(=O)O)c5cccnc5c4O)cc3)cc2)c(O)c2ncccc12.[NaH],True,1
0.5966666666666667,0.5966666666666667,True,True,True,True,True,18099,505,18099,10,ours_selected_subgraph,Nc1cc(N)c(N=Nc2ccc(C=Cc3ccc(N=Nc4c(N)cc(N)cc4C(=O)O)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)c(C(=O)O)c1.[NaH],True,1
